"Time","EventID","Source","Computer","Message","Details"
"2021-04-22T13:16:27.653Z",4624,"Security-Auditing","WEB01","An account was successfully logged on.","Subject: Security ID: S-1-5-18; Subject: Account Name: WEB01$; Subject: Account Domain: ABYAH; Logon: Logon Type: 2; New Logon: Account Name: svc_monitor; New Logon: Authentication Package: Kerberos; Network: Source Address: 192.168.1.50"
"2021-01-07T19:06:09.759Z",10,"Sysmon","TEST-01","Sysmon event 10",""
"2021-04-22T17:47:31.440Z",15,"Sysmon","CLIENT04","FileCreateStreamHash:","Image: C:\Windows\System32\spoolsv.exe; TargetFilename: C:\Users\NETWORK SERVICE\Downloads\setup_2.exe:Zone.Identifier"
"2021-03-27T18:28:41.155Z",10,"Sysmon","CLIENT02","Sysmon event 10",""
"2021-09-01T00:16:57.192Z",1100,"Security-Auditing","CLIENT01","Security event 1100 occurred.","Details: Event ID 1100 logged for ABYAH\svc_monitor"
"2021-12-22T20:39:56.419Z",4776,"Security-Auditing","HR-DESK-02","The credential validation occurred.","Package: Authentication Package: MICROSOFT_AUTHENTICATION_PACKAGE_V1_0; Account: Account Name: bwilson; Computer: Computer Name: HR-DESK-02"
"2021-03-01T01:57:44.991Z",1,"Sysmon","EXCH01","Process Create:","Image: C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE; CommandLine: ""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE"" --flag-7336 --config-6; User: ABYAH\asmith; ProcessId: 9952"
"2021-08-17T02:39:14.405Z",4776,"Security-Auditing","TEST-01","The credential validation occurred.","Package: Authentication Package: MICROSOFT_AUTHENTICATION_PACKAGE_V1_0; Account: Account Name: mperez; Computer: Computer Name: TEST-01"
"2021-07-15T10:54:57.598Z",1,"Sysmon","CLIENT03","Process Create:","Image: C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE; CommandLine: ""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE"" --flag-4595 --config-3; User: ABYAH\svc_backup; ProcessId: 6188"
"2021-02-15T06:55:05.281Z",6005,"System","HR-DESK-02","The Event log service was started.",""
"2021-10-05T08:30:51.812Z",4672,"Security-Auditing","IT-DESK-01","Special privileges assigned to new logon.","Subject: Account Name: jdoe; Privileges: SeTcbPrivilege SeBackupPrivilege SeDebugPrivilege"
"2021-06-21T22:13:45.138Z",1,"Sysmon","CLIENT01","Process Create:","Image: C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE; CommandLine: ""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE"" --flag-1640 --config-6; User: NETWORK SERVICE; ProcessId: 7284"
"2021-08-07T08:03:25.678Z",6005,"System","APP01","The Event log service was started.",""
"2021-03-13T06:45:45.105Z",8,"Sysmon","CLIENT01","Sysmon event 8",""
"2021-11-25T18:08:08.728Z",15,"Sysmon","TEST-01","FileCreateStreamHash:","Image: C:\Windows\explorer.exe; TargetFilename: C:\Users\NETWORK SERVICE\Downloads\setup_9.exe:Zone.Identifier"
"2021-04-15T00:16:42.429Z",4672,"Security-Auditing","CLIENT01","Special privileges assigned to new logon.","Subject: Account Name: asmith; Privileges: SeTcbPrivilege SeBackupPrivilege SeDebugPrivilege"
"2021-08-06T19:19:12.135Z",1,"Sysmon","DC01","Process Create:","Image: C:\Windows\System32\winlogon.exe; CommandLine: ""C:\Windows\System32\winlogon.exe"" --flag-7720 --config-3; User: ABYAH\svc_sql; ProcessId: 9255"
"2021-10-12T03:39:28.790Z",6005,"System","APP01","The Event log service was started.",""
"2021-07-16T19:46:15.222Z",3,"Sysmon","TEST-01","Network connection detected:","Image: C:\Windows\explorer.exe; User: ABYAH\ogarcia; DestinationIp: 142.250.80.46; DestinationPort: 80; Protocol: tcp"
"2021-12-23T09:34:59.551Z",3,"Sysmon","EXCH01","Network connection detected:","Image: C:\Windows\System32\winlogon.exe; User: ABYAH\svc_sql; DestinationIp: 142.250.80.46; DestinationPort: 53; Protocol: tcp"
"2021-07-20T11:59:20.903Z",11,"Sysmon","DC02","File created:","Image: C:\Program Files\Google\Chrome\chrome.exe; TargetFilename: C:\Users\ABYAH\jane.doe\Documents\file_21.tmp; ProcessId: 3047"
"2021-02-11T12:51:25.583Z",6006,"System","HR-DESK-01","The Event log service was stopped.",""
"2021-04-09T02:07:53.233Z",11,"Sysmon","WEB01","File created:","Image: C:\Windows\System32\spoolsv.exe; TargetFilename: C:\Users\ABYAH\svc_backup\Documents\file_78.tmp; ProcessId: 3415"
"2021-03-28T06:35:40.786Z",11,"Sysmon","CLIENT02","File created:","Image: C:\Program Files\Microsoft Edge\msedge.exe; TargetFilename: C:\Users\SYSTEM\Documents\file_42.tmp; ProcessId: 3964"
"2021-06-02T16:20:20.367Z",6013,"System","CLIENT03","The system uptime is 9172020 seconds.",""
"2021-07-19T01:19:15.693Z",6006,"System","DC02","The Event log service was stopped.",""
"2021-10-21T17:55:56.411Z",8,"Sysmon","CLIENT03","Sysmon event 8",""
"2021-07-19T01:36:40.474Z",15,"Sysmon","APP01","FileCreateStreamHash:","Image: C:\Program Files\WindowsApps\...\RuntimeBroker.exe; TargetFilename: C:\Users\NETWORK SERVICE\Downloads\setup_5.exe:Zone.Identifier"
"2021-10-20T00:11:58.100Z",4672,"Security-Auditing","DEV-02","Special privileges assigned to new logon.","Subject: Account Name: jdoe; Privileges: SeTcbPrivilege SeBackupPrivilege SeDebugPrivilege"
"2021-09-17T02:21:14.120Z",8,"Sysmon","DC02","Sysmon event 8",""
"2021-08-15T01:22:09.677Z",4776,"Security-Auditing","HR-DESK-01","The credential validation occurred.","Package: Authentication Package: MICROSOFT_AUTHENTICATION_PACKAGE_V1_0; Account: Account Name: abyah; Computer: Computer Name: HR-DESK-01"
"2021-05-04T22:49:09.958Z",4672,"Security-Auditing","TEST-01","Special privileges assigned to new logon.","Subject: Account Name: rbrown; Privileges: SeTcbPrivilege SeBackupPrivilege SeDebugPrivilege"
"2021-06-08T07:08:44.466Z",10,"Sysmon","APP01","Sysmon event 10",""
"2021-05-25T02:27:11.597Z",1102,"Security-Auditing","DC01","Security event 1102 occurred.","Details: Event ID 1102 logged for ABYAH\jane.doe"
"2021-02-24T10:19:41.378Z",4672,"Security-Auditing","WEB01","Special privileges assigned to new logon.","Subject: Account Name: jdoe; Privileges: SeTcbPrivilege SeBackupPrivilege SeDebugPrivilege"
"2021-11-10T13:44:04.118Z",1102,"Security-Auditing","APP01","Security event 1102 occurred.","Details: Event ID 1102 logged for ABYAH\rbrown"
"2021-08-04T07:56:30.596Z",1,"Sysmon","DC01","Process Create:","Image: C:\Windows\System32\winlogon.exe; CommandLine: ""C:\Windows\System32\winlogon.exe"" --flag-9023 --config-4; User: LOCAL SERVICE; ProcessId: 1242"
"2021-11-26T12:00:28.294Z",11,"Sysmon","CLIENT03","File created:","Image: C:\Windows\explorer.exe; TargetFilename: C:\Users\ABYAH\jdoe\Documents\file_64.tmp; ProcessId: 3817"
"2021-11-26T09:00:18.410Z",4624,"Security-Auditing","FILE01","An account was successfully logged on.","Subject: Security ID: S-1-5-18; Subject: Account Name: FILE01$; Subject: Account Domain: ABYAH; Logon: Logon Type: 2; New Logon: Account Name: mperez; New Logon: Authentication Package: Negotiate; Network: Source Address: 192.168.50.1"
"2021-12-21T06:57:41.874Z",1100,"Security-Auditing","HR-DESK-02","Security event 1100 occurred.","Details: Event ID 1100 logged for ABYAH\john.smith"
"2021-06-27T01:05:10.714Z",6013,"System","CLIENT04","The system uptime is 365724 seconds.",""
"2021-09-28T13:27:29.549Z",4634,"Security-Auditing","HR-DESK-02","An account was logged off.","Target: Account Name: bwilson"
"2021-11-07T12:15:13.881Z",6005,"System","DEV-02","The Event log service was started.",""
"2021-07-17T11:12:05.696Z",1,"Sysmon","WEB01","Process Create:","Image: C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE; CommandLine: ""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE"" --flag-1027 --config-9; User: ABYAH\jane.doe; ProcessId: 8735"
"2021-02-17T15:56:03.902Z",15,"Sysmon","HR-DESK-01","FileCreateStreamHash:","Image: C:\Program Files\Microsoft Edge\msedge.exe; TargetFilename: C:\Users\ABYAH\lnguyen\Downloads\setup_3.exe:Zone.Identifier"
"2021-07-15T17:49:14.191Z",4776,"Security-Auditing","CLIENT02","The credential validation occurred.","Package: Authentication Package: MICROSOFT_AUTHENTICATION_PACKAGE_V1_0; Account: Account Name: User2; Computer: Computer Name: CLIENT02"
"2021-01-17T16:46:11.343Z",6013,"System","CLIENT04","The system uptime is 2471588 seconds.",""
"2021-11-24T09:45:42.558Z",11,"Sysmon","HR-DESK-02","File created:","Image: C:\Windows\System32\spoolsv.exe; TargetFilename: C:\Users\ABYAH\svc_sql\Documents\file_87.tmp; ProcessId: 9038"
"2021-05-28T18:45:45.268Z",4672,"Security-Auditing","FILE01","Special privileges assigned to new logon.","Subject: Account Name: mperez; Privileges: SeTcbPrivilege SeBackupPrivilege SeDebugPrivilege"
"2021-05-01T12:04:33.512Z",11,"Sysmon","APP01","File created:","Image: C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE; TargetFilename: C:\Users\ABYAH\mperez\Documents\file_88.tmp; ProcessId: 5728"
"2021-08-09T11:01:59.475Z",6006,"System","APP01","The Event log service was stopped.",""
"2021-07-03T13:47:37.197Z",8,"Sysmon","FILE01","Sysmon event 8",""
"2021-06-18T01:11:20.985Z",4776,"Security-Auditing","APP01","The credential validation occurred.","Package: Authentication Package: MICROSOFT_AUTHENTICATION_PACKAGE_V1_0; Account: Account Name: jane.doe; Computer: Computer Name: APP01"
"2021-08-14T01:19:46.404Z",4634,"Security-Auditing","CLIENT02","An account was logged off.","Target: Account Name: User2"
"2021-03-23T21:26:20.484Z",4672,"Security-Auditing","CLIENT03","Special privileges assigned to new logon.","Subject: Account Name: klee; Privileges: SeTcbPrivilege SeBackupPrivilege SeDebugPrivilege"
"2021-07-10T07:01:56.836Z",4634,"Security-Auditing","CLIENT02","An account was logged off.","Target: Account Name: admin"
"2021-07-23T00:58:22.893Z",4672,"Security-Auditing","HR-DESK-01","Special privileges assigned to new logon.","Subject: Account Name: lnguyen; Privileges: SeTcbPrivilege SeBackupPrivilege SeDebugPrivilege"
"2021-04-15T09:30:24.488Z",1,"Sysmon","DEV-02","Process Create:","Image: C:\Windows\System32\spoolsv.exe; CommandLine: ""C:\Windows\System32\spoolsv.exe"" --flag-4674 --config-8; User: ABYAH\svc_monitor; ProcessId: 8739"
"2021-03-16T16:19:50.808Z",15,"Sysmon","CLIENT02","FileCreateStreamHash:","Image: C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE; TargetFilename: C:\Users\ABYAH\bwilson\Downloads\setup_2.exe:Zone.Identifier"
"2021-02-05T23:32:09.536Z",1102,"Security-Auditing","HR-DESK-02","Security event 1102 occurred.","Details: Event ID 1102 logged for ABYAH\svc_monitor"
"2021-08-15T19:36:38.964Z",3,"Sysmon","TEST-01","Network connection detected:","Image: C:\Windows\System32\spoolsv.exe; User: WORKGROUP\User2; DestinationIp: 10.0.0.1; DestinationPort: 80; Protocol: tcp"
"2021-03-28T14:22:25.192Z",4624,"Security-Auditing","WEB01","An account was successfully logged on.","Subject: Security ID: S-1-5-18; Subject: Account Name: WEB01$; Subject: Account Domain: ABYAH; Logon: Logon Type: 2; New Logon: Account Name: svc_sql; New Logon: Authentication Package: Kerberos; Network: Source Address: 172.16.0.1"
"2021-06-26T16:59:25.615Z",10,"Sysmon","APP01","Sysmon event 10",""
"2021-05-15T02:24:22.501Z",10,"Sysmon","FILE01","Sysmon event 10",""
"2021-03-01T10:16:07.463Z",11,"Sysmon","SQL01","File created:","Image: C:\Program Files\WindowsApps\...\RuntimeBroker.exe; TargetFilename: C:\Users\ABYAH\ogarcia\Documents\file_17.tmp; ProcessId: 9230"
"2021-08-25T15:00:07.530Z",1100,"Security-Auditing","CLIENT03","Security event 1100 occurred.","Details: Event ID 1100 logged for ABYAH\jane.doe"
"2021-04-13T04:31:01.509Z",8,"Sysmon","CLIENT01","Sysmon event 8",""
"2021-08-18T18:21:24.806Z",4776,"Security-Auditing","EXCH01","The credential validation occurred.","Package: Authentication Package: MICROSOFT_AUTHENTICATION_PACKAGE_V1_0; Account: Account Name: john.smith; Computer: Computer Name: EXCH01"
"2021-06-21T02:10:37.119Z",4776,"Security-Auditing","CLIENT01","The credential validation occurred.","Package: Authentication Package: MICROSOFT_AUTHENTICATION_PACKAGE_V1_0; Account: Account Name: ogarcia; Computer: Computer Name: CLIENT01"
"2021-12-18T11:53:38.472Z",1102,"Security-Auditing","CLIENT01","Security event 1102 occurred.","Details: Event ID 1102 logged for WORKGROUP\User1"
"2021-05-27T10:50:05.864Z",4624,"Security-Auditing","DC02","An account was successfully logged on.","Subject: Security ID: S-1-5-18; Subject: Account Name: DC02$; Subject: Account Domain: ABYAH; Logon: Logon Type: 2; New Logon: Account Name: ogarcia; New Logon: Authentication Package: NTLM; Network: Source Address: 192.168.1.20"
"2021-09-17T01:37:20.682Z",6013,"System","CLIENT05","The system uptime is 2723726 seconds.",""
"2021-09-21T16:15:10.258Z",3,"Sysmon","CLIENT04","Network connection detected:","Image: C:\Windows\System32\winlogon.exe; User: LOCAL SERVICE; DestinationIp: 10.0.0.1; DestinationPort: 3389; Protocol: tcp"
"2021-12-13T12:42:52.144Z",4634,"Security-Auditing","TEST-01","An account was logged off.","Target: Account Name: jdoe"
"2021-02-09T19:32:38.503Z",1102,"Security-Auditing","DEV-02","Security event 1102 occurred.","Details: Event ID 1102 logged for WORKGROUP\User2"
"2021-02-25T11:16:43.868Z",8,"Sysmon","TEST-01","Sysmon event 8",""
"2021-06-08T17:14:14.486Z",4776,"Security-Auditing","SQL01","The credential validation occurred.","Package: Authentication Package: MICROSOFT_AUTHENTICATION_PACKAGE_V1_0; Account: Account Name: admin; Computer: Computer Name: SQL01"
"2021-05-15T22:18:14.153Z",6005,"System","EXCH01","The Event log service was started.",""
"2021-12-25T08:51:21.920Z",4672,"Security-Auditing","TEST-01","Special privileges assigned to new logon.","Subject: Account Name: svc_sql; Privileges: SeTcbPrivilege SeBackupPrivilege SeDebugPrivilege"
"2021-07-18T20:04:57.518Z",4634,"Security-Auditing","CLIENT05","An account was logged off.","Target: Account Name: jdoe"
"2021-08-17T15:54:27.527Z",10,"Sysmon","CLIENT05","Sysmon event 10",""
"2021-11-20T12:54:06.986Z",4634,"Security-Auditing","FILE01","An account was logged off.","Target: Account Name: svc_monitor"
"2021-08-10T17:46:01.253Z",11,"Sysmon","DC01","File created:","Image: C:\Windows\System32\lsass.exe; TargetFilename: C:\Users\ABYAH\mperez\Documents\file_59.tmp; ProcessId: 9159"
"2021-02-27T18:57:39.537Z",11,"Sysmon","DC01","File created:","Image: C:\Windows\System32\lsass.exe; TargetFilename: C:\Users\ABYAH\abyah\Documents\file_80.tmp; ProcessId: 5993"
"2021-05-28T11:41:25.421Z",6006,"System","DEV-01","The Event log service was stopped.",""
"2021-09-14T17:18:52.410Z",1102,"Security-Auditing","EXCH01","Security event 1102 occurred.","Details: Event ID 1102 logged for ABYAH\john.smith"
"2021-05-04T09:23:29.689Z",11,"Sysmon","DEV-02","File created:","Image: C:\Windows\System32\svchost.exe; TargetFilename: C:\Users\ABYAH\admin\Documents\file_46.tmp; ProcessId: 6689"
"2021-06-21T13:45:28.691Z",15,"Sysmon","SQL01","FileCreateStreamHash:","Image: C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE; TargetFilename: C:\Users\ABYAH\john.smith\Downloads\setup_8.exe:Zone.Identifier"
"2021-04-21T00:08:50.742Z",10,"Sysmon","SQL01","Sysmon event 10",""
"2021-10-03T12:45:40.895Z",4672,"Security-Auditing","EXCH01","Special privileges assigned to new logon.","Subject: Account Name: svc_monitor; Privileges: SeTcbPrivilege SeBackupPrivilege SeDebugPrivilege"
"2021-07-17T14:43:44.492Z",15,"Sysmon","IT-DESK-01","FileCreateStreamHash:","Image: C:\Windows\System32\lsass.exe; TargetFilename: C:\Users\ABYAH\abyah\Downloads\setup_6.exe:Zone.Identifier"
"2021-09-26T02:43:59.593Z",6013,"System","WEB01","The system uptime is 6079385 seconds.",""
"2021-11-19T20:39:28.890Z",7,"Sysmon","WEB01","Image loaded:","Image: C:\Windows\System32\spoolsv.exe; ImageLoaded: C:\Windows\System32\ole32.dll; ProcessId: 6639"
"2021-05-27T08:03:26.151Z",1100,"Security-Auditing","EXCH01","Security event 1100 occurred.","Details: Event ID 1100 logged for ABYAH\ogarcia"
"2021-03-14T19:26:39.529Z",4624,"Security-Auditing","HR-DESK-01","An account was successfully logged on.","Subject: Security ID: S-1-5-18; Subject: Account Name: HR-DESK-01$; Subject: Account Domain: ABYAH; Logon: Logon Type: 11; New Logon: Account Name: User1; New Logon: Authentication Package: Negotiate; Network: Source Address: 192.168.1.50"
"2021-03-13T06:31:12.166Z",8,"Sysmon","FILE01","Sysmon event 8",""
"2021-07-19T16:04:48.229Z",1102,"Security-Auditing","EXCH01","Security event 1102 occurred.","Details: Event ID 1102 logged for ABYAH\bwilson"
"2021-03-14T14:07:23.532Z",1,"Sysmon","IT-DESK-01","Process Create:","Image: C:\Windows\System32\lsass.exe; CommandLine: ""C:\Windows\System32\lsass.exe"" --flag-2413 --config-5; User: ABYAH\john.smith; ProcessId: 8678"
"2021-04-22T18:47:49.361Z",1,"Sysmon","TEST-01","Process Create:","Image: C:\Program Files\Google\Chrome\chrome.exe; CommandLine: ""C:\Program Files\Google\Chrome\chrome.exe"" --flag-6845 --config-5; User: WORKGROUP\User2; ProcessId: 2287"
"2021-11-04T11:02:00.541Z",8,"Sysmon","DEV-01","Sysmon event 8",""
"2021-06-07T01:02:16.435Z",11,"Sysmon","TEST-01","File created:","Image: C:\Windows\explorer.exe; TargetFilename: C:\Users\ABYAH\bwilson\Documents\file_48.tmp; ProcessId: 8691"
"2021-03-05T04:55:47.153Z",10,"Sysmon","FILE01","Sysmon event 10",""
"2021-11-15T09:41:07.404Z",6013,"System","DEV-01","The system uptime is 4665736 seconds.",""
"2021-04-10T04:00:45.487Z",4624,"Security-Auditing","DC01","An account was successfully logged on.","Subject: Security ID: S-1-5-18; Subject: Account Name: DC01$; Subject: Account Domain: ABYAH; Logon: Logon Type: 11; New Logon: Account Name: LOCAL SERVICE; New Logon: Authentication Package: Negotiate; Network: Source Address: 10.0.0.25"
"2021-07-17T15:41:50.128Z",1100,"Security-Auditing","HR-DESK-02","Security event 1100 occurred.","Details: Event ID 1100 logged for SYSTEM"
"2021-03-04T02:27:30.211Z",15,"Sysmon","HR-DESK-01","FileCreateStreamHash:","Image: C:\Program Files\Microsoft Edge\msedge.exe; TargetFilename: C:\Users\ABYAH\svc_monitor\Downloads\setup_3.exe:Zone.Identifier"
"2021-04-13T11:38:38.652Z",6005,"System","DEV-02","The Event log service was started.",""
"2021-09-27T21:06:53.330Z",4634,"Security-Auditing","CLIENT05","An account was logged off.","Target: Account Name: svc_sql"
"2021-01-18T12:55:04.801Z",6013,"System","APP01","The system uptime is 562630 seconds.",""
